"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ELECTION_YR","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","CAND_PCC"
"1552","H2TX33123","SANDERS, KENNETH","DEM",2012,"H","TX",6,"C00514489"
"1553","H2TX33131","GARCIA, DOMINGO ALBERTO","DEM",2012,"H","TX",33,"C00515114"
"1554","H2TX33156","CASTANEDA, CHRYSTA","DEM",2012,"H","TX",33,"C00516609"
"1555","H2TX33164","ROBERTS, JASON ERIC","DEM",2012,"H","TX",33,"C00516781"
"1556","H2TX33172","VALDEZ, MANUEL T","DEM",2012,"H","TX",33,"C00517367"
"1557","H2TX33180","SALAZAR, STEVE","DEM",2012,"H","TX",33,"C00518027"
"1558","H2TX33198","MOLINA, J. R.","DEM",2012,"H","TX",33,""
"1559","H2TX33206","TATUM, KYEV P., SR.","DEM",2012,"H","TX",33,""
"1560","H2TX33214","KING, CHARLES","REP",2012,"H","TX",33,""
"1561","H2TX34014","AYCOCK, ELMO M III","DEM",2012,"H","TX",34,"C00501981"
"1562","H2TX34022","FAULK, WILLIAM A JR","REP",2012,"H","TX",27,"C00502864"
"1563","H2TX34030","TROIANI, ANTHONY P","DEM",2012,"H","TX",34,"C00504597"
"1564","H2TX34048","ROBERTS, MARVIN KIRBY","REP",2012,"H","TX",34,"C00507202"
"1565","H2TX34055","GARZA, ADELA","REP",2012,"H","TX",34,"C00508028"
"1566","H2TX34063","GRUNWALD, JOHN ","REP",2012,"H","TX",27,"C00510594"
"1567","H2TX34071","GUERRA, JUAN ANGEL","DEM",2012,"H","TX",34,""
"1568","H2TX35011","CASTRO, JOAQUIN MR.","DEM",2012,"H","TX",20,"C00497933"
"1569","H2TX35029","NARVAIZ, SUSAN","REP",2012,"H","TX",35,"C00504332"
"1570","H2TX35037","ROMO, SYLVIA S","DEM",2012,"H","TX",35,"C00507772"
"1571","H2TX35045","ALVARADO, MARIA LUISA","DEM",2012,"H","TX",35,"C00508671"
"1572","H2TX35052","SHEARER, PATRICK","DEM",2012,"H","TX",35,"C00510933"
"1573","H2TX35060","YOGGERST, ARTHUR JOHN II","REP",2012,"H","TX",35,"C00511105"
"1574","H2TX35078","ROARK , ROBBY (ROB)","REP",2012,"H","TX",35,"C00513986"
"1575","H2TX36019","NEIDNER, JAMES","REP",2012,"H","TX",18,"C00500397"
"1576","H2TX36027","TOFTE, WILLIAM F","REP",2012,"H","TX",7,"C00496489"
"1577","H2TX36035","ENGSTRAND, JIM","REP",2012,"H","TX",36,"C00499459"
"1578","H2TX36043","JACKSON, JAMES MICHAEL","REP",2012,"H","TX",36,"C00501585"
"1579","H2TX36050","MYERS, LOIS DICKSON","REP",2012,"H","TX",36,"C00504621"
"1580","H2TX36068","MORRELL, KIM","REP",2012,"H","TX",36,"C00506311"
"1581","H2TX36076","DOYLE, JERRY L","REP",2012,"H","TX",36,"C00507715"
"1582","H2TX36084","TAKACH, STEPHEN VINCENT","REP",2012,"H","TX",36,"C00509364"
"1583","H2TX36092","GRIFFIN, KY DOUGLAS","REP",2012,"H","TX",36,"C00509596"
"1584","H2TX36100","WHITTON, DANIEL KEITH","REP",2012,"H","TX",36,"C00512939"
"1585","H2TX36118","WINTILL, TIMOTHY M","REP",2012,"H","TX",36,"C00514828"
"1586","H2TX36126","CASEY, KEITH","REP",2012,"H","TX",36,""
"1587","H2UT00013","BUCK, JASON","REP",2012,"H","UT",2,"C00501601"
"1588","H2UT01094","BISHOP, ROBERT","REP",2012,"H","UT",1,"C00374231"
"1589","H2UT01193","SMITH, JACQUELINE BARLOW","REP",2012,"H","UT",1,"C00511717"
"1590","H2UT01201","COMBE, RYAN CHRISTOPHER","DEM",2012,"H","UT",1,"C00514109"
"1591","H2UT01219","FABIANO, LEONARD JOE","REP",2012,"H","UT",1,""
"1592","H2UT01235","MCALEER, DONNA","DEM",2012,"H","UT",1,"C00518803"
"1593","H2UT02274","WILLIAMS, JOHN CHARLES","REP",2012,"H","UT",2,"C00495226"
"1594","H2UT02282","EAGAR, CHERILYN B","REP",2012,"H","UT",2,"C00500959"
"1595","H2UT02290","WILLOUGHBY, JOHN W","REP",2012,"H","UT",2,"C00519587"
"1596","H2UT02308","SANDSTROM, STEPHEN","REP",2012,"H","UT",4,"C00503045"
"1597","H2UT02316","WALLACK, HOWARD","REP",2012,"H","UT",2,"C00505735"
"1598","H2UT02324","STEWART, CHRIS","REP",2012,"H","UT",2,"C00506931"
"1599","H2UT02332","CLARK, DAVID","REP",2012,"H","UT",2,"C00509257"
"1600","H2UT02340","HANKS, MILTON RAY","REP",2012,"H","UT",2,""
"1601","H2UT02357","SEEGMILLER, F JAY","DEM",2012,"H","UT",2,"C00514208"
"1602","H2UT02365","MCELHANEY, JERAMEY MICHAEL","REP",2012,"H","UT",2,"C00514398"
"1603","H2UT02373","MAYERHOFER, EDWARD","REP",2012,"H","UT",2,""
"1604","H2UT02399","SMALL, MICHAEL","DEM",2012,"H","UT",2,""
"1605","H2UT02415","COLLINWOOD, DEAN","DEM",2012,"H","UT",2,""
"1606","H2UT03215","BRADBURN, KURT","REP",2012,"H","UT",3,"C00490797"
"1607","H2UT03223","CLARK, RICHARD","DEM",2012,"H","UT",3,""
"1608","H2UT03231","WARDLE, LYNN DENNIS","REP",2012,"H","UT",3,"C00517912"
"1609","H2UT03249","SIMONSEN, SOREN DAHL","DEM",2012,"H","UT",3,"C00524629"
"1610","H2UT04015","WIMMER, CARL","REP",2012,"H","UT",4,"C00499087"
"1611","H2UT04023","LOVE, MIA","REP",2012,"H","UT",4,"C00505776"
"1612","H2UT04031","COBB, JAMES JAY FRANCIS","REP",2012,"H","UT",4,"C00506261"
"1613","H2UT04049","FUEHR, BOB","REP",2012,"H","UT",2,"C00509265"
"1614","H2VA01066","COOK, ADAM","DEM",2012,"H","VA",1,"C00509141"
"1615","H2VA02049","HIRSCHBIEL, PAUL ODELL JR","DEM",2012,"H","VA",2,"C00499145"
"1616","H2VA03054","LONGO, DEAN JAY","REP",2012,"H","VA",3,"C00509604"
"1617","H2VA04052","FORBES, J RANDY","REP",2012,"H","VA",4,"C00365692"
"1618","H2VA04094","GIRARD, ROBERTA MAE (""BONNIE"")","REP",2012,"H","VA",4,"C00511824"
"1619","H2VA04102","WARD, ELLA P","DEM",2012,"H","VA",4,"C00511832"
"1620","H2VA04110","ELLIOTT, JOE T","DEM",2012,"H","VA",4,""
"1621","H2VA05042","WILLIAMS, PEYTON RANDOLPH JR","DEM",2012,"H","VA",5,"C00512897"
"1622","H2VA06115","GOODLATTE, ROBERT W","REP",2012,"H","VA",6,"C00257956"
"1623","H2VA06180","SCHMOOKLER, ANDY","DEM",2012,"H","VA",6,"C00498410"
"1624","H2VA06198","KWIATKOWSKI, KAREN U","REP",2012,"H","VA",6,"C00499582"
"1625","H2VA07113","POWELL, ERNEST WAYNE","DEM",2012,"H","VA",7,"C00497289"
"1626","H2VA07121","HUNSICKER, DAVID E","DEM",2012,"H","VA",7,"C00497909"
"1627","H2VA07139","PHILLIPS, JAMES DIXON","DEM",2012,"H","VA",7,"C00511576"
"1628","H2VA08103","SHUTTLEWORTH, BRUCE BOWEN","DEM",2012,"H","VA",8,"C00514083"
"1629","H2VA08111","RADLE, ARTHUR WILLARD JR","DEM",2012,"H","VA",8,"C00514349"
"1630","H2VA09077","FLACCAVENTO, ANTHONY JUDE","DEM",2012,"H","VA",9,"C00517375"
"1631","H2VA10109","VAUGHN, KENNETH LEE","REP",2012,"H","VA",11,"C00492702"
"1632","H2VA10117","DOUGLASS, JOHN WADE","DEM",2012,"H","VA",5,"C00496364"
"1633","H2VA10125","CABRAL, KRISTIN","DEM",2012,"H","VA",10,"C00519199"
"1634","H2VA11149","PERKINS, CHRISTOPHER S","REP",2012,"H","VA",11,"C00494849"
"1635","H2VA11156","YEH, STEVEN ENG-MIN","REP",2012,"H","VA",11,"C00507582"
"1636","H2VI00074","REDFIELD, HOLLAND II","REP",2012,"H","VI",0,"C00523993"
"1637","H2VI00082","PLASKETT, STACEY ","DEM",2012,"H","VI",0,"C00528182"
"1638","H2VT00110","DONKA, MARK","REP",2012,"H","VT",0,""
"1639","H2WA00049","HUGHES, ANDREW IFITS","DEM",2012,"H","WA",7,"C00499491"
"1640","H2WA01153","RAUNIYAR, DARSHAN","DEM",2012,"H","WA",1,"C00498378"
"1641","H2WA01161","LIIAS, MARKO MR","DEM",2012,"H","WA",1,"C00499897"
"1642","H2WA01179","HOBBS, STEVE","DEM",2012,"H","WA",1,"C00500439"
"1643","H2WA01187","BERRY, BRIAN","DEM",2012,"H","WA",1,""
"1644","H2WA01195","HOLCOMB, BYRON J.","DEM",2012,"H","WA",1,""
"1645","H2WA01203","MORRISON, RUTH","DEM",2012,"H","WA",1,""
"1646","H2WA01211","SULLIVAN, BRIAN","DEM",2012,"H","WA",1,""
"1647","H2WA01229","GERDES, STEVEN J.","REP",2012,"H","WA",1,""
"1648","H2WA02169","ANDERS, GREG","REP",2012,"H","WA",1,"C00496877"
"1649","H2WA02177","MATTHEWS, DAN","REP",2012,"H","WA",2,"C00514885"
"1650","H2WA02185","SHOOP, JOHN C W","REP",2012,"H","WA",2,"C00519264"
"1651","H2WA02193","OLSON, ELI","REP",2012,"H","WA",2,""
"1652","H2WA03076","HAUGEN, JON T","DEM",2012,"H","WA",3,"C00505883"
"1653","H2WA03092","UELMEN, ELIZABETH","DEM",2012,"H","WA",3,"C00511527"
"1654","H2WA04041","HASTINGS, DOC","REP",2012,"H","WA",4,"C00286856"
"1655","H2WA04090","INSLEE, JAY R MR.","DEM",2012,"H","WA",1,"C00337436"
"1656","H2WA04124","BAECHLER, MARY","DEM",2012,"H","WA",4,"C00520726"
"1657","H2WA04132","SAID, MOHAMMAD H.","DEM",2012,"H","WA",4,""
"1658","H2WA04140","WHEELER, JAMIE","REP",2012,"H","WA",4,""
"1659","H2WA05071","COWAN, RICH","DEM",2012,"H","WA",5,"C00510313"
"1660","H2WA06111","SAUERWEIN, ROBERT DALE","REP",2012,"H","WA",6,"C00497784"
"1661","H2WA06129","KILMER, DEREK","DEM",2012,"H","WA",6,"C00514893"
"1662","H2WA06137","EICHNER, DAVID MICHAEL "" IKE""","REP",2012,"H","WA",6,"C00518951"
"1663","H2WA06145","DRISCOLL, BILL","REP",2012,"H","WA",6,"C00521468"
"1664","H2WA07093","ALLEN, CHARLES","DEM",2012,"H","WA",7,""
"1665","H2WA07101","BEMIS, RONALD S","REP",2012,"H","WA",7,"C00524942"
"1666","H2WA08141","GOODMAN, ROGER","DEM",2012,"H","WA",1,"C00492793"
"1667","H2WA08158","PORTERFIELD, KAREN","DEM",2012,"H","WA",8,"C00508259"
"1668","H2WA08166","SWANK, KEITH ROLAND","REP",2012,"H","WA",8,"C00517342"
"1669","H2WA09107","CHRISTIE, DAVID PAUL","DEM",2012,"H","WA",9,"C00514752"
"1670","H2WA10014","FLEMMING, STANLEY L K","REP",2012,"H","WA",10,"C00507780"
"1671","H2WA10022","BRODHEAD, STEPHAN ANDREW","REP",2012,"H","WA",6,"C00500157"
"1672","H2WA10048","FERGUSON, JENNIFER HORTENSE","DEM",2012,"H","WA",10,"C00524439"
"1673","H2WI01084","ZERBAN, ROB","DEM",2012,"H","WI",1,"C00495523"
"1674","H2WI02124","POCAN, MARK","DEM",2012,"H","WI",2,"C00502179"
"1675","H2WI02132","ROYS, KELDA HELEN","DEM",2012,"H","WI",2,"C00501965"
"1676","H2WI02140","WORZALA, DAVID JOHN","DEM",2012,"H","WI",2,"C00502617"
"1677","H2WI02157","SILVERMAN, MATTHEW DOUGLAS","DEM",2012,"H","WI",2,"C00504944"
"1678","H2WI02165","HALL, DENNIS M","DEM",2012,"H","WI",2,"C00518712"
"1679","H2WI03080","BOLAND, RAYMOND G","REP",2012,"H","WI",3,"C00508812"
"1680","H2WI05259","HEASTER, DAVID LEMAIRE","DEM",2012,"H","WI",5,""
"1681","H2WI06059","STEPHENS, LAUREN","REP",2012,"H","WI",6,"C00521864"
"1682","H2WI07065","KREITLOW, PATRICK","DEM",2012,"H","WI",7,"C00496026"
"1683","H2WV01029","MOLLOHAN, ALAN B.","DEM",2012,"H","WV",1,"C00151456"
"1684","H2WV01094","THORN, SUSAN CAROL","DEM",2012,"H","WV",1,"C00504399"
"1685","H2WV02126","MILLER, JONATHAN","REP",2012,"H","WV",2,"C00496356"
"1686","H2WV02134","BROWN, DUGALD ANDREW","DEM",2012,"H","WV",2,"C00518134"
"1687","H2WV02142","MCCANN, WILLIAM","DEM",2012,"H","WV",2,""
"1688","H2WV02159","DAVIS, MICHAEL G","REP",2012,"H","WV",2,"C00519934"
"1689","H2WV03074","LESTER, BILL","REP",2012,"H","WV",3,""
"1690","H2WY00117","HENRICHSEN, CHRISTOPHER TODD","DEM",2012,"H","WY",0,"C00526632"
"1691","H4AK00057","VONDERSAAR, FRANK J","DEM",2012,"H","AK",0,"C00503896"
"1692","H4AS00036","AUMUA AMATA","REP",2012,"H","AS",0,"C00393041"
"1693","H4AZ01038","SALMON, MATT","REP",2012,"H","AZ",5,"C00495630"
"1694","H4AZ02093","MURPHY, RICK","REP",2012,"H","AZ",4,"C00523167"
"1695","H4AZ04024","FRANKS, TRENT","REP",2012,"H","AZ",8,"C00367110"
"1696","H4AZ06045","SCHWEIKERT, DAVID","REP",2012,"H","AZ",6,"C00492413"
"1697","H4CA03054","ARROWSMITH, NATHAN L.","DEM",2012,"H","CA",1,""
"1698","H4CA11081","MCNERNEY, JERRY","DEM",2012,"H","CA",9,"C00398644"
"1699","H4CA12055","KHANNA, ROHIT","DEM",2012,"H","CA",12,"C00503185"
"1700","H4CA16049","LOFGREN, ZOE","DEM",2012,"H","CA",19,"C00289603"
"1701","H4CA17021","FARR, SAM","DEM",2012,"H","CA",20,"C00290429"
"1702","H4CA20082","COSTA, JIM","DEM",2012,"H","CA",16,"C00391029"
"1703","H4CA23011","WATERS, MAXINE","DEM",2012,"H","CA",43,"C00167585"
"1704","H4CA40049","CRAIG, GEORGE T MD","REP",2012,"H","CA",8,"C00291823"
"1705","H4CA49032","BILBRAY, BRIAN PHILLIP","REP",2012,"H","CA",52,"C00300830"
"1706","H4FL14059","MACK, CONNIE","REP",2012,"H","FL",14,"C00391243"
"1707","H4FL20023","SCHULTZ, DEBBIE WASSERMAN","DEM",2012,"H","FL",23,"C00385773"
"1708","H4GA06087","PRICE, THOMAS EDMUNDS","REP",2012,"H","GA",6,"C00386755"
"1709","H4GA08067","WESTMORELAND, LYNN A.","REP",2012,"H","GA",3,"C00387126"
"1710","H4GA12010","BARROW, JOHN J.","DEM",2012,"H","GA",12,"C00384735"
"1711","H4HI02082","SHIRATORI, MILES","DEM",2012,"H","HI",2,"C00520429"
"1712","H4IA05102","LATHAM, THOMAS","REP",2012,"H","IA",3,"C00287045"
"1713","H4IL03028","JONES, ARTHUR JOSEPH","REP",2012,"H","IL",3,"C00418814"
"1714","H4IL03077","LIPINSKI, DANIEL","DEM",2012,"H","IL",3,"C00405431"
"1715","H4IL07037","DAVIS, DANNY K","DEM",2012,"H","IL",7,"C00172619"
"1716","H4IL11047","SCHMITT, DANIEL","REP",2012,"H","IL",5,"C00182691"
"1717","H4IL14041","CUNNINGHAM, JOHN A ""JACK""","REP",2012,"H","IL",11,"C00513473"
"1718","H4IL15055","GILL, DAVID MICHAEL","DEM",2012,"H","IL",13,"C00498972"
"1719","H4IL18091","WATERWORTH, STEVE","DEM",2012,"H","IL",18,"C00421404"
"1720","H4IN01012","VISCLOSKY, PETER J.","DEM",2012,"H","IN",1,"C00166504"
"1721","H4IN02051","MCINTOSH, DAVID MARTIN","REP",2012,"H","IN",5,"C00285445"
"1722","H4IN02101","DONNELLY, JOSEPH SIMON MR.","DEM",2012,"H","IN",2,"C00393652"
"1723","H4IN07092","DUNCAN, TONY (ANTHONY) W","REP",2012,"H","IN",7,""
"1724","H4KY01016","HATCHETT, CHARLES KENDALL","DEM",2012,"H","KY",1,"C00487017"
"1725","H4KY01040","WHITFIELD, WAYNE EDWARD","REP",2012,"H","KY",1,"C00289983"
"1726","H4KY03129","FARNSLEY, BURREL C.","DEM",2012,"H","KY",3,""
"1727","H4KY06072","CHANDLER, A.B. III","DEM",2012,"H","KY",6,"C00393512"
"1728","H4LA07029","BOUSTANY, JR, CHARLES W.","REP",2012,"H","LA",3,"C00394866"
"1729","H4MA03022","MCGOVERN, JIM","DEM",2012,"H","MA",2,"C00285171"
"1730","H4MA05043","TIERNEY, THOMAS P","REP",2012,"H","MA",5,"C00190637"
"1731","H4MA06033","TIERNEY, JOHN F","DEM",2012,"H","MA",6,"C00318196"
"1732","H4MD03081","GIRARD, ARMAND F.","REP",2012,"H","MD",3,""
"1733","H4MD04071","MCDERMOTT, GEORGE E.","DEM",2012,"H","MD",4,"C00489062"
"1734","H4MD08171","FICKER, ROBIN K A","REP",2012,"H","MD",6,"C00506691"
"1735","H4MI07103","WALBERG, TIMOTHY L. HON.","REP",2012,"H","MI",7,"C00390724"
"1736","H4MO05135","MORRIS, PATRICK J","REP",2012,"H","MO",2,"C00295634"
"1737","H4MO05234","CLEAVER, EMANUEL II","DEM",2012,"H","MO",5,"C00395848"
"1738","H4MS02068","THOMPSON, BENNIE G","DEM",2012,"H","MS",2,"C00279851"
"1739","H4NC01046","BUTTERFIELD, G. K.","DEM",2012,"H","NC",1,"C00401190"
"1740","H4NC05138","ROBINSON, VERNON LUCIUS III","REP",2012,"H","NC",8,"C00499715"
"1741","H4NC05146","FOXX, VIRGINIA","REP",2012,"H","NC",5,"C00386748"
"1742","H4NC06011","COBLE, JOHN HOWARD","REP",2012,"H","NC",6,"C00198796"
"1743","H4NC09106","MYRICK, SUE","REP",2012,"H","NC",9,"C00304667"
"1744","H4NC10047","MCHENRY, PATRICK TIMOTHY","REP",2012,"H","NC",10,"C00393629"
"1745","H4NC11052","KEEVER, PATRICIA R","DEM",2012,"H","NC",10,"C00508069"
"1746","H4NE01064","FORTENBERRY, JEFFREY","REP",2012,"H","NE",1,"C00395467"
"1747","H4NJ09095","WILDES, MICHAEL","DEM",2012,"H","NJ",9,"C00404335"
"1748","H4NY07011","ACKERMAN, GARY L.","DEM",2012,"H","NY",5,"C00165241"
"1749","H4NY07086","GRIMALDI, ANIELLO A.M.","DEM",2012,"H","NY",16,""
"1750","H4NY11138","CLARKE, YVETTE D","DEM",2012,"H","NY",9,"C00415331"
"1751","H4NY27076","HIGGINS, BRIAN","DEM",2012,"H","NY",26,"C00401034"
"1752","H4OH19036","LATOURETTE, STEVEN C","REP",2012,"H","OH",14,"C00284174"
"1753","H4OK02089","BOREN, DAVID DANIEL","DEM",2012,"H","OK",2,"C00410829"
"1754","H4OK05066","SMITH, BERT","DEM",2012,"H","OK",4,"C00517250"
"1755","H4OK06056","LUCAS, FRANK D.","REP",2012,"H","OK",3,"C00287912"
"1756","H4PA08074","FITZPATRICK, MICHAEL G.","REP",2012,"H","PA",8,"C00475103"
"1757","H4PA13124","SCHWARTZ, ALLYSON Y.","DEM",2012,"H","PA",13,"C00389197"
"1758","H4PA15087","DENT, CHARLES W REP","REP",2012,"H","PA",15,"C00386847"
"1759","H4PA18131","DOYLE, MIKE","DEM",2012,"H","PA",14,"C00290064"
"1760","H4TX02108","POE, TED","REP",2012,"H","TX",2,"C00392670"
"1761","H4TX04039","GOHMERT, LOUIE","REP",2012,"H","TX",1,"C00386532"
"1762","H4TX04070","CLARK, STEVE","REP",2012,"H","TX",4,"C00520957"
"1763","H4TX06117","BARTON, JOE LINUS","REP",2012,"H","TX",6,"C00195065"
"1764","H4TX09095","GREEN, ALEXANDER","DEM",2012,"H","TX",9,"C00396028"
"1765","H4TX10028","DOGGETT, LLOYD","DEM",2012,"H","TX",35,"C00286500"
"1766","H4TX10093","MCCAUL, MICHAEL","REP",2012,"H","TX",10,"C00392688"
"1767","H4TX11026","RIDDLE, WESLEY ALLEN","REP",2012,"H","TX",25,"C00499160"
"1768","H4TX13014","THORNBERRY, MAC","REP",2012,"H","TX",13,"C00286187"
"1769","H4TX15076","HARING, PAUL B.","REP",2012,"H","TX",34,"C00480566"
"1770","H4TX18054","LEE, SHEILA JACKSON","DEM",2012,"H","TX",18,"C00287904"
"1771","H4TX19102","NEUGEBAUER, RANDY HONORABLE","REP",2012,"H","TX",19,"C00384016"
"1772","H4TX19136","CONAWAY, MICHAEL HONORABLE","REP",2012,"H","TX",11,"C00383828"
"1773","H4TX24094","MARCHANT, KENNY E MR.","REP",2012,"H","TX",24,"C00393348"
"1774","H4TX28046","CANSECO, FRANCISCO RAUL QUICO R.","REP",2012,"H","TX",23,"C00394353"
"1775","H4VI00054","CHRISTENSEN, DONNA M","DEM",2012,"H","VI",0,"C00320754"
"1776","H4WA05077","RODGERS, CATHY MCMORRIS","REP",2012,"H","WA",5,"C00390476"
"1777","H4WA06067","CLOUD, DOUGLAS RICHARD MR.","REP",2012,"H","WA",6,"C00456244"
"1778","H4WA08071","REICHERT, DAVE","REP",2012,"H","WA",8,"C00397737"
"1779","H4WI04183","MOORE, GWENDOLYNNE","DEM",2012,"H","WI",4,"C00397505"
"1780","H4WV02023","SWINT, HOWARD","DEM",2012,"H","WV",2,"C00532424"
"1781","H4WV03047","SNUFFER, RICHARD RAY MR.","REP",2012,"H","WV",3,"C00514059"
"1782","H6AK00045","YOUNG, DONALD E","REP",2012,"H","AK",0,"C00012229"
"1783","H6AL04098","ADERHOLT, ROBERT BROWN","REP",2012,"H","AL",4,"C00313247"
"1784","H6AZ08038","GIFFORDS, GABRIELLE","DEM",2012,"H","AZ",8,"C00417618"
"1785","H6AZ08129","ANTENORI, FRANK RONALD","REP",2012,"H","AZ",2,"C00500926"
"1786","H6CA02010","HERGER, WALLY","REP",2012,"H","CA",2,"C00202523"
"1787","H6CA03067","SCHAUPP, CHARLES ","REP",2012,"H","CA",3,"C00501213"
"1788","H6CA05195","MATSUI, DORIS","DEM",2012,"H","CA",6,"C00409219"
"1789","H6CA06193","HALLIWELL, MIKE","REP",2012,"H","CA",2,"C00429282"
"1790","H6CA07043","MILLER, GEORGE","DEM",2012,"H","CA",11,"C00026757"
"1791","H6CA09023","STARK, FORTNEY HILLMAN JR","DEM",2012,"H","CA",15,"C00020974"
"1792","H6CA16069","DUNN, ART","DEM",2012,"H","CA",20,""
"1793","H6CA21028","GALLEGLY, ELTON","REP",2012,"H","CA",24,"C00194803"
"1794","H6CA22125","MCCARTHY, KEVIN","REP",2012,"H","CA",23,"C00420935"
"1795","H6CA24048","WAXMAN, HENRY A","DEM",2012,"H","CA",33,"C00013128"
"1796","H6CA24113","SHERMAN, BRAD","DEM",2012,"H","CA",30,"C00308742"
"1797","H6CA31126","GENOVESE, SAL","DEM",2012,"H","CA",28,""
"1798","H6CA34112","LUNGREN, DANIEL E.","REP",2012,"H","CA",7,"C00390955"
"1799","H6CA39020","ROYCE, EDWARD R","REP",2012,"H","CA",39,"C00200865"
"1800","H6CA42099","BACA, JOE","DEM",2012,"H","CA",35,"C00325449"
"1801","H6CA46033","SANCHEZ, LORETTA","DEM",2012,"H","CA",46,"C00326264"
"1802","H6CA48039","CAMPBELL, JOHN BT III","REP",2012,"H","CA",45,"C00412312"
"1803","H6CA52098","FRANKOWIAK, CONNIE","DEM",2012,"H","CA",50,""
"1804","H6CO01141","DEGETTE, DIANA L.","DEM",2012,"H","CO",1,"C00311639"
"1805","H6CO03139","TIPTON, SCOTT R.","REP",2012,"H","CO",3,"C00470757"
"1806","H6CO05159","LAMBORN, DOUGLAS","REP",2012,"H","CO",5,"C00420745"
"1807","H6CO07023","PERLMUTTER, EDWIN G","DEM",2012,"H","CO",7,"C00410639"
"1808","H6CT05124","MURPHY, CHRISTOPHER SCOTT MR.","DEM",2012,"H","CT",5,"C00411660"
"1809","H6FL06035","YOUNG, C W BILL","REP",2012,"H","FL",13,"C00051227"
"1810","H6FL08213","GRAYSON, ALAN MARK","DEM",2012,"H","FL",9,"C00424713"
"1811","H6FL08247","LONG, WILLIAM TODD","REP",2012,"H","FL",9,"C00517078"
"1812","H6FL09070","BILIRAKIS, GUS MICHAEL","REP",2012,"H","FL",12,"C00408534"
"1813","H6FL11126","CASTOR, KATHY","DEM",2012,"H","FL",14,"C00410761"
"1814","H6FL11175","ADAMS, EDDIE JR","REP",2012,"H","FL",14,"C00522797"
"1815","H6FL13148","BUCHANAN, VERNON","REP",2012,"H","FL",16,"C00412759"
"1816","H6FL16067","LUTRIN, DAVID LEE","DEM",2012,"H","FL",16,"C00481333"
"1817","H6GA04129","JOHNSON, HENRY C 'HANK'","DEM",2012,"H","GA",4,"C00418293"
"1818","H6GA05217","LEWIS, JOHN R.","DEM",2012,"H","GA",5,"C00202416"
"1819","H6HI01113","HANNEMANN, MULIUFI F 'MUFI'","DEM",2012,"H","HI",2,"C00501833"
"1820","H6HI02251","HIRONO, MAZIE MRS.","DEM",2012,"H","HI",2,"C00420760"
"1821","H6HI02269","HOOSER, GARY L","DEM",2012,"H","HI",2,"C00503649"
"1822","H6IA01098","BRALEY, BRUCE L","DEM",2012,"H","IA",1,"C00409441"
"1823","H6IA02146","LOEBSACK, DAVID WAYNE","DEM",2012,"H","IA",2,"C00414318"
"1824","H6IA03144","BOSWELL, LEONARD L.","DEM",2012,"H","IA",3,"C00316661"
"1825","H6IL02124","JACKSON, JESSE JR","DEM",2012,"H","IL",2,"C00305920"
"1826","H6IL06117","ROSKAM, PETER","REP",2012,"H","IL",6,"C00410969"
"1827","H6IL06141","DUCKWORTH, L. TAMMY","DEM",2012,"H","IL",8,"C00498634"
"1828","H6IL17163","BOLAND, MIKE","DEM",2012,"H","IL",17,"C00501395"
"1829","H6IL20092","HOFFMAN, JAY C","DEM",2012,"H","IL",13,"C00501890"
"1830","H6IN00027","BOYD, KEVIN ROBERT","DEM",2012,"H","IN",3,"C00513648"
"1831","H6IN03187","SCHRADER, THOMAS ALLEN","DEM",2012,"H","IN",3,""
"1832","H6IN06024","HOLLAND, GEORGE THOMAS","DEM",2012,"H","IN",6,"C00233916"
"1833","H6IN07337","PULLINS, PIERRE QUINCY","DEM",2012,"H","IN",7,""
"1834","H6IN10075","FRAZIER, WILLIAM GOULD","REP",2012,"H","IN",6,"C00510123"
"1835","H6KS01146","HUELSKAMP, TIMOTHY A REPRESENTA","REP",2012,"H","KS",1,"C00413096"
"1836","H6KY03124","YARMUTH, JOHN A MR","DEM",2012,"H","KY",3,"C00419630"
"1837","H6KY05111","STEPP, KENNETH S","DEM",2012,"H","KY",5,"C00514448"
"1838","H6LA02173","MENDOZA, M.V. (VINNY)","DEM",2012,"H","LA",1,"C00429720"
"1839","H6MA07101","MARKEY, EDWARD JOHN","DEM",2012,"H","MA",5,"C00196774"
"1840","H6MD03292","SARBANES, JOHN P. MR.","DEM",2012,"H","MD",3,"C00415182"
"1841","H6MD04183","EDWARDS, DONNA","DEM",2012,"H","MD",4,"C00422964"
"1842","H6MD06147","KRYSZTOFORSKI, JOSEPH","REP",2012,"H","MD",6,"C00426742"
"1843","H6MD07160","CUMMINGS, ELIJAH E","DEM",2012,"H","MD",7,"C00310318"
"1844","H6MD08333","ENGLISH, GEORGE","REP",2012,"H","MD",8,""
"1845","H6MD08432","ALZONA, GUS","REP",2012,"H","MD",8,""
"1846","H6MI01028","CONYERS, JOHN JR.","DEM",2012,"H","MI",13,"C00409797"
"1847","H6MI04113","UPTON, FREDERICK STEPHEN","REP",2012,"H","MI",6,"C00200584"
"1848","H6MI07108","KILDEE, DALE","DEM",2012,"H","MI",5,"C00078105"
"1849","H6MI12181","MILLER, CANDICE S.","REP",2012,"H","MI",10,"C00365593"
"1850","H6MI15101","DILLARD, GODFREY ","DEM",2012,"H","MI",13,"C00504415"
